encoder,query_track,query_song,query_emotion,query_genre_top,rank,neighbor_track,neighbor_song,neighbor_emotion,neighbor_genre_top,same_emotion,same_genre
audio_mert_random,track_140,Wake Me Up Before You Go-Go,Vital & Joyful,Pop,3,track_105,Psycho Killer,"Tension, Threat & Aggression",Rock,False,False
audio_mert_random,track_140,Wake Me Up Before You Go-Go,Vital & Joyful,Pop,4,track_136,Too Sweet,Vital & Joyful,R&B,True,False
audio_mert_random,track_140,Wake Me Up Before You Go-Go,Vital & Joyful,Pop,5,track_077,Isn’t she lovely,Vital & Joyful,R&B,True,False
audio_mert_random,track_141,Warm Sound,"Dreaminess, Curiosity & Ambiguity",Electronic,1,track_008,A Whiter Shade of Pale,"Awe, Beauty & Transcendence",Rock,False,False
audio_mert_random,track_141,Warm Sound,"Dreaminess, Curiosity & Ambiguity",Electronic,2,track_036,Come Away With Me,"Awe, Beauty & Transcendence",Jazz,False,False
audio_mert_random,track_141,Warm Sound,"Dreaminess, Curiosity & Ambiguity",Electronic,3,track_044,Disappear,"Sadness, Loss & Lament",Pop,False,False
audio_mert_random,track_141,Warm Sound,"Dreaminess, Curiosity & Ambiguity",Electronic,4,track_078,Juna,Tender & Intimacy,Pop,False,False
audio_mert_random,track_141,Warm Sound,"Dreaminess, Curiosity & Ambiguity",Electronic,5,track_107,Real Love,"Sadness, Loss & Lament",Folk,False,False
audio_mert_random,track_142,Watching Him Fade Away,"Sadness, Loss & Lament",Rock,1,track_068,I See Fire,"Awe, Beauty & Transcendence",Folk,False,False
audio_mert_random,track_142,Watching Him Fade Away,"Sadness, Loss & Lament",Rock,2,track_035,Christmas List,Tender & Intimacy,Pop,False,False
audio_mert_random,track_142,Watching Him Fade Away,"Sadness, Loss & Lament",Rock,3,track_145,Welcome to My Nightmare,"Tension, Threat & Aggression",Rock,False,True
audio_mert_random,track_142,Watching Him Fade Away,"Sadness, Loss & Lament",Rock,4,track_030,Can you feel the love tonight,Tender & Intimacy,Pop,False,False
audio_mert_random,track_142,Watching Him Fade Away,"Sadness, Loss & Lament",Rock,5,track_058,Heartbeats,"Sadness, Loss & Lament",Folk,True,False
audio_mert_random,track_143,Water,Tender & Intimacy,R&B,1,track_126,Sugar,Vital & Joyful,Pop,False,False
audio_mert_random,track_143,Water,Tender & Intimacy,R&B,2,track_108,Red Eye,"Dreaminess, Curiosity & Ambiguity",Electronic,False,False
audio_mert_random,track_143,Water,Tender & Intimacy,R&B,3,track_005,:) ,Vital & Joyful,Pop,False,False
audio_mert_random,track_143,Water,Tender & Intimacy,R&B,4,track_099,On Top Of The World,Vital & Joyful,Pop,False,False
audio_mert_random,track_143,Water,Tender & Intimacy,R&B,5,track_020,Because You Loved Me,Tender & Intimacy,Pop,True,False
audio_mert_random,track_144,We Don't Count,"Tension, Threat & Aggression",R&B,1,track_094,Never Ending Song,"Tension, Threat & Aggression",Pop,True,False
audio_mert_random,track_144,We Don't Count,"Tension, Threat & Aggression",R&B,2,track_057,Head Like a Haunted House,"Dreaminess, Curiosity & Ambiguity",Rock,False,False
audio_mert_random,track_144,We Don't Count,"Tension, Threat & Aggression",R&B,3,track_100,One Step Closer,"Tension, Threat & Aggression",Metal,True,False
audio_mert_random,track_144,We Don't Count,"Tension, Threat & Aggression",R&B,4,track_039,Cruel Summer,Vital & Joyful,Pop,False,False
audio_mert_random,track_144,We Don't Count,"Tension, Threat & Aggression",R&B,5,track_099,On Top Of The World,Vital & Joyful,Pop,False,False
audio_mert_random,track_145,Welcome to My Nightmare,"Tension, Threat & Aggression",Rock,1,track_096,Nothing,Tender & Intimacy,Folk,False,False
audio_mert_random,track_145,Welcome to My Nightmare,"Tension, Threat & Aggression",Rock,2,track_030,Can you feel the love tonight,Tender & Intimacy,Pop,False,False
audio_mert_random,track_145,Welcome to My Nightmare,"Tension, Threat & Aggression",Rock,3,track_035,Christmas List,Tender & Intimacy,Pop,False,False
audio_mert_random,track_145,Welcome to My Nightmare,"Tension, Threat & Aggression",Rock,4,track_068,I See Fire,"Awe, Beauty & Transcendence",Folk,False,False
audio_mert_random,track_145,Welcome to My Nightmare,"Tension, Threat & Aggression",Rock,5,track_060,Home,Tender & Intimacy,Pop,False,False
audio_mert_random,track_146,What Was I Made For?,"Sadness, Loss & Lament",Pop,1,track_023,Best Part,Tender & Intimacy,R&B,False,False
audio_mert_random,track_146,What Was I Made For?,"Sadness, Loss & Lament",Pop,2,track_107,Real Love,"Sadness, Loss & Lament",Folk,True,False
audio_mert_random,track_146,What Was I Made For?,"Sadness, Loss & Lament",Pop,3,track_036,Come Away With Me,"Awe, Beauty & Transcendence",Jazz,False,False
audio_mert_random,track_146,What Was I Made For?,"Sadness, Loss & Lament",Pop,4,track_114,Scarborough Fair,"Dreaminess, Curiosity & Ambiguity",Folk,False,False
audio_mert_random,track_146,What Was I Made For?,"Sadness, Loss & Lament",Pop,5,track_060,Home,Tender & Intimacy,Pop,False,True
audio_mert_random,track_147,Why I Love You,"Dreaminess, Curiosity & Ambiguity",Hip-Hop,1,track_111,Run to me,Tender & Intimacy,Pop,False,False
audio_mert_random,track_147,Why I Love You,"Dreaminess, Curiosity & Ambiguity",Hip-Hop,2,track_095,Not a Catastrophe,"Sadness, Loss & Lament",Folk,False,False
audio_mert_random,track_147,Why I Love You,"Dreaminess, Curiosity & Ambiguity",Hip-Hop,3,track_109,Revolve,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_random,track_147,Why I Love You,"Dreaminess, Curiosity & Ambiguity",Hip-Hop,4,track_080,Last Call,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_random,track_147,Why I Love You,"Dreaminess, Curiosity & Ambiguity",Hip-Hop,5,track_119,Snow On The Beach,"Dreaminess, Curiosity & Ambiguity",Pop,True,False
audio_mert_random,track_148,Wicked Game,Tender & Intimacy,Rock,1,track_056,Harvest Moon,Tender & Intimacy,Folk,True,False
audio_mert_random,track_148,Wicked Game,Tender & Intimacy,Rock,2,track_133,This Time,Tender & Intimacy,R&B,True,False
audio_mert_random,track_148,Wicked Game,Tender & Intimacy,Rock,3,track_060,Home,Tender & Intimacy,Pop,True,False
audio_mert_random,track_148,Wicked Game,Tender & Intimacy,Rock,4,track_117,Slow Dancing in a Burning Room,"Dreaminess, Curiosity & Ambiguity",Jazz,False,False
audio_mert_random,track_148,Wicked Game,Tender & Intimacy,Rock,5,track_022,Believer,"Tension, Threat & Aggression",Rock,False,True
audio_mert_random,track_149,Young and Beautiful,"Awe, Beauty & Transcendence",Rock,1,track_011,All By Myself,"Sadness, Loss & Lament",Pop,False,False
audio_mert_random,track_149,Young and Beautiful,"Awe, Beauty & Transcendence",Rock,2,track_082,Legends Never Die,"Awe, Beauty & Transcendence",Rock,True,True
audio_mert_random,track_149,Young and Beautiful,"Awe, Beauty & Transcendence",Rock,3,track_036,Come Away With Me,"Awe, Beauty & Transcendence",Jazz,True,False
audio_mert_random,track_149,Young and Beautiful,"Awe, Beauty & Transcendence",Rock,4,track_119,Snow On The Beach,"Dreaminess, Curiosity & Ambiguity",Pop,False,False
audio_mert_random,track_149,Young and Beautiful,"Awe, Beauty & Transcendence",Rock,5,track_091,moon and back,"Awe, Beauty & Transcendence",Pop,True,False
audio_mert_random,track_150,Zen,"Awe, Beauty & Transcendence",Pop,1,track_082,Legends Never Die,"Awe, Beauty & Transcendence",Rock,True,False
audio_mert_random,track_150,Zen,"Awe, Beauty & Transcendence",Pop,2,track_137,Unstoppable,Vital & Joyful,Pop,False,True
audio_mert_random,track_150,Zen,"Awe, Beauty & Transcendence",Pop,3,track_080,Last Call,"Awe, Beauty & Transcendence",Pop,True,True
audio_mert_random,track_150,Zen,"Awe, Beauty & Transcendence",Pop,4,track_104,Piece Of You,"Tension, Threat & Aggression",Pop,False,True
audio_mert_random,track_150,Zen,"Awe, Beauty & Transcendence",Pop,5,track_103,Permission to Dance,Vital & Joyful,Pop,False,True
audio_mert_energy,track_001,$0,"Sadness, Loss & Lament",Folk,1,track_073,In Case You Don't Live Forever,Tender & Intimacy,Folk,False,True
audio_mert_energy,track_001,$0,"Sadness, Loss & Lament",Folk,2,track_071,If,Tender & Intimacy,Pop,False,False
audio_mert_energy,track_001,$0,"Sadness, Loss & Lament",Folk,3,track_058,Heartbeats,"Sadness, Loss & Lament",Folk,True,True
audio_mert_energy,track_001,$0,"Sadness, Loss & Lament",Folk,4,track_035,Christmas List,Tender & Intimacy,Pop,False,False
audio_mert_energy,track_001,$0,"Sadness, Loss & Lament",Folk,5,track_133,This Time,Tender & Intimacy,R&B,False,False
audio_mert_energy,track_002,12:45 - Stripped,"Sadness, Loss & Lament",Pop,1,track_038,comethru,Tender & Intimacy,Pop,False,True
audio_mert_energy,track_002,12:45 - Stripped,"Sadness, Loss & Lament",Pop,2,track_135,Too Good At Goodbyes,"Sadness, Loss & Lament",R&B,True,False
audio_mert_energy,track_002,12:45 - Stripped,"Sadness, Loss & Lament",Pop,3,track_035,Christmas List,Tender & Intimacy,Pop,False,True
audio_mert_energy,track_002,12:45 - Stripped,"Sadness, Loss & Lament",Pop,4,track_085,Lost Stars,"Dreaminess, Curiosity & Ambiguity",Rock,False,False
audio_mert_energy,track_002,12:45 - Stripped,"Sadness, Loss & Lament",Pop,5,track_073,In Case You Don't Live Forever,Tender & Intimacy,Folk,False,False
audio_mert_energy,track_003,1999,Vital & Joyful,Pop,1,track_097,NYMPHOLOGY,"Tension, Threat & Aggression",Rock,False,False
audio_mert_energy,track_003,1999,Vital & Joyful,Pop,2,track_004,360,Vital & Joyful,Pop,True,True
audio_mert_energy,track_003,1999,Vital & Joyful,Pop,3,track_101,Oscar Winning Tears,"Awe, Beauty & Transcendence",Jazz,False,False
audio_mert_energy,track_003,1999,Vital & Joyful,Pop,4,track_091,moon and back,"Awe, Beauty & Transcendence",Pop,False,True
audio_mert_energy,track_003,1999,Vital & Joyful,Pop,5,track_106,Raindance,Tender & Intimacy,Hip-Hop,False,False
audio_mert_energy,track_004,360,Vital & Joyful,Pop,1,track_106,Raindance,Tender & Intimacy,Hip-Hop,False,False
audio_mert_energy,track_004,360,Vital & Joyful,Pop,2,track_024,Better Things,Vital & Joyful,Pop,True,True
audio_mert_energy,track_004,360,Vital & Joyful,Pop,3,track_003,1999,Vital & Joyful,Pop,True,True
audio_mert_energy,track_004,360,Vital & Joyful,Pop,4,track_031,Champion,Vital & Joyful,Hip-Hop,True,False
audio_mert_energy,track_004,360,Vital & Joyful,Pop,5,track_134,TIT FOR TAT,"Tension, Threat & Aggression",Pop,False,True
audio_mert_energy,track_005,:) ,Vital & Joyful,Pop,1,track_094,Never Ending Song,"Tension, Threat & Aggression",Pop,False,True
audio_mert_energy,track_005,:) ,Vital & Joyful,Pop,2,track_080,Last Call,"Awe, Beauty & Transcendence",Pop,False,True
audio_mert_energy,track_005,:) ,Vital & Joyful,Pop,3,track_143,Water,Tender & Intimacy,R&B,False,False
audio_mert_energy,track_005,:) ,Vital & Joyful,Pop,4,track_126,Sugar,Vital & Joyful,Pop,True,True
audio_mert_energy,track_005,:) ,Vital & Joyful,Pop,5,track_103,Permission to Dance,Vital & Joyful,Pop,True,True
audio_mert_energy,track_006,A Pearl,"Tension, Threat & Aggression",Rock,1,track_020,Because You Loved Me,Tender & Intimacy,Pop,False,False
audio_mert_energy,track_006,A Pearl,"Tension, Threat & Aggression",Rock,2,track_098,Old Friend,"Dreaminess, Curiosity & Ambiguity",Rock,False,True
audio_mert_energy,track_006,A Pearl,"Tension, Threat & Aggression",Rock,3,track_062,How Do I Say Goodbye,"Sadness, Loss & Lament",Folk,False,False
audio_mert_energy,track_006,A Pearl,"Tension, Threat & Aggression",Rock,4,track_016,Another Day of Sun,Vital & Joyful,Jazz,False,False
audio_mert_energy,track_006,A Pearl,"Tension, Threat & Aggression",Rock,5,track_043,Die With A Smile,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_energy,track_007,A Trick of the light,"Dreaminess, Curiosity & Ambiguity",Folk,1,track_133,This Time,Tender & Intimacy,R&B,False,False
audio_mert_energy,track_007,A Trick of the light,"Dreaminess, Curiosity & Ambiguity",Folk,2,track_060,Home,Tender & Intimacy,Pop,False,False
audio_mert_energy,track_007,A Trick of the light,"Dreaminess, Curiosity & Ambiguity",Folk,3,track_136,Too Sweet,Vital & Joyful,R&B,False,False
audio_mert_energy,track_007,A Trick of the light,"Dreaminess, Curiosity & Ambiguity",Folk,4,track_041,Death with Dignity,"Sadness, Loss & Lament",Folk,False,True
audio_mert_energy,track_007,A Trick of the light,"Dreaminess, Curiosity & Ambiguity",Folk,5,track_126,Sugar,Vital & Joyful,Pop,False,False
audio_mert_energy,track_008,A Whiter Shade of Pale,"Awe, Beauty & Transcendence",Rock,1,track_107,Real Love,"Sadness, Loss & Lament",Folk,False,False
audio_mert_energy,track_008,A Whiter Shade of Pale,"Awe, Beauty & Transcendence",Rock,2,track_099,On Top Of The World,Vital & Joyful,Pop,False,False
audio_mert_energy,track_008,A Whiter Shade of Pale,"Awe, Beauty & Transcendence",Rock,3,track_056,Harvest Moon,Tender & Intimacy,Folk,False,False
audio_mert_energy,track_008,A Whiter Shade of Pale,"Awe, Beauty & Transcendence",Rock,4,track_126,Sugar,Vital & Joyful,Pop,False,False
audio_mert_energy,track_008,A Whiter Shade of Pale,"Awe, Beauty & Transcendence",Rock,5,track_080,Last Call,"Awe, Beauty & Transcendence",Pop,True,False
audio_mert_energy,track_009,Aint It Funny ,"Tension, Threat & Aggression",Metal,1,track_097,NYMPHOLOGY,"Tension, Threat & Aggression",Rock,True,False
audio_mert_energy,track_009,Aint It Funny ,"Tension, Threat & Aggression",Metal,2,track_072,II HANDS II HEAVEN,"Dreaminess, Curiosity & Ambiguity",Country,False,False
audio_mert_energy,track_009,Aint It Funny ,"Tension, Threat & Aggression",Metal,3,track_137,Unstoppable,Vital & Joyful,Pop,False,False
audio_mert_energy,track_009,Aint It Funny ,"Tension, Threat & Aggression",Metal,4,track_094,Never Ending Song,"Tension, Threat & Aggression",Pop,True,False
audio_mert_energy,track_009,Aint It Funny ,"Tension, Threat & Aggression",Metal,5,track_103,Permission to Dance,Vital & Joyful,Pop,False,False
audio_mert_energy,track_010,Air Supply,"Dreaminess, Curiosity & Ambiguity",Rock,1,track_099,On Top Of The World,Vital & Joyful,Pop,False,False
audio_mert_energy,track_010,Air Supply,"Dreaminess, Curiosity & Ambiguity",Rock,2,track_045,Don't Fear the Reaper,"Sadness, Loss & Lament",Rock,False,True
audio_mert_energy,track_010,Air Supply,"Dreaminess, Curiosity & Ambiguity",Rock,3,track_144,We Don't Count,"Tension, Threat & Aggression",R&B,False,False
audio_mert_energy,track_010,Air Supply,"Dreaminess, Curiosity & Ambiguity",Rock,4,track_105,Psycho Killer,"Tension, Threat & Aggression",Rock,False,True
audio_mert_energy,track_010,Air Supply,"Dreaminess, Curiosity & Ambiguity",Rock,5,track_034,Chop Suey!,"Tension, Threat & Aggression",Metal,False,False
audio_mert_energy,track_011,All By Myself,"Sadness, Loss & Lament",Pop,1,track_128,Tears and Rain,"Sadness, Loss & Lament",Folk,True,False
audio_mert_energy,track_011,All By Myself,"Sadness, Loss & Lament",Pop,2,track_114,Scarborough Fair,"Dreaminess, Curiosity & Ambiguity",Folk,False,False
audio_mert_energy,track_011,All By Myself,"Sadness, Loss & Lament",Pop,3,track_036,Come Away With Me,"Awe, Beauty & Transcendence",Jazz,False,False
audio_mert_energy,track_011,All By Myself,"Sadness, Loss & Lament",Pop,4,track_060,Home,Tender & Intimacy,Pop,False,True
audio_mert_energy,track_011,All By Myself,"Sadness, Loss & Lament",Pop,5,track_149,Young and Beautiful,"Awe, Beauty & Transcendence",Rock,False,False
audio_mert_energy,track_012,Amazing Grace,"Awe, Beauty & Transcendence",Classical,1,track_030,Can you feel the love tonight,Tender & Intimacy,Pop,False,False
audio_mert_energy,track_012,Amazing Grace,"Awe, Beauty & Transcendence",Classical,2,track_096,Nothing,Tender & Intimacy,Folk,False,False
audio_mert_energy,track_012,Amazing Grace,"Awe, Beauty & Transcendence",Classical,3,track_068,I See Fire,"Awe, Beauty & Transcendence",Folk,True,False
audio_mert_energy,track_012,Amazing Grace,"Awe, Beauty & Transcendence",Classical,4,track_145,Welcome to My Nightmare,"Tension, Threat & Aggression",Rock,False,False
audio_mert_energy,track_012,Amazing Grace,"Awe, Beauty & Transcendence",Classical,5,track_128,Tears and Rain,"Sadness, Loss & Lament",Folk,False,False
audio_mert_energy,track_013,Anchor,"Dreaminess, Curiosity & Ambiguity",Folk,1,track_107,Real Love,"Sadness, Loss & Lament",Folk,False,True
audio_mert_energy,track_013,Anchor,"Dreaminess, Curiosity & Ambiguity",Folk,2,track_147,Why I Love You,"Dreaminess, Curiosity & Ambiguity",Hip-Hop,True,False
audio_mert_energy,track_013,Anchor,"Dreaminess, Curiosity & Ambiguity",Folk,3,track_109,Revolve,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_energy,track_013,Anchor,"Dreaminess, Curiosity & Ambiguity",Folk,4,track_119,Snow On The Beach,"Dreaminess, Curiosity & Ambiguity",Pop,True,False
audio_mert_energy,track_013,Anchor,"Dreaminess, Curiosity & Ambiguity",Folk,5,track_095,Not a Catastrophe,"Sadness, Loss & Lament",Folk,False,True
audio_mert_energy,track_014,Anemone,"Tension, Threat & Aggression",Rock,1,track_080,Last Call,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_energy,track_014,Anemone,"Tension, Threat & Aggression",Rock,2,track_144,We Don't Count,"Tension, Threat & Aggression",R&B,True,False
audio_mert_energy,track_014,Anemone,"Tension, Threat & Aggression",Rock,3,track_008,A Whiter Shade of Pale,"Awe, Beauty & Transcendence",Rock,False,True
audio_mert_energy,track_014,Anemone,"Tension, Threat & Aggression",Rock,4,track_082,Legends Never Die,"Awe, Beauty & Transcendence",Rock,False,True
audio_mert_energy,track_014,Anemone,"Tension, Threat & Aggression",Rock,5,track_109,Revolve,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_energy,track_015,Animals,"Tension, Threat & Aggression",Rock,1,track_126,Sugar,Vital & Joyful,Pop,False,False
audio_mert_energy,track_015,Animals,"Tension, Threat & Aggression",Rock,2,track_007,A Trick of the light,"Dreaminess, Curiosity & Ambiguity",Folk,False,False
audio_mert_energy,track_015,Animals,"Tension, Threat & Aggression",Rock,3,track_143,Water,Tender & Intimacy,R&B,False,False
audio_mert_energy,track_015,Animals,"Tension, Threat & Aggression",Rock,4,track_005,:) ,Vital & Joyful,Pop,False,False
audio_mert_energy,track_015,Animals,"Tension, Threat & Aggression",Rock,5,track_016,Another Day of Sun,Vital & Joyful,Jazz,False,False
audio_mert_energy,track_016,Another Day of Sun,Vital & Joyful,Jazz,1,track_080,Last Call,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_energy,track_016,Another Day of Sun,Vital & Joyful,Jazz,2,track_066,HYPNOTIZE,Tender & Intimacy,Pop,False,False
audio_mert_energy,track_016,Another Day of Sun,Vital & Joyful,Jazz,3,track_099,On Top Of The World,Vital & Joyful,Pop,True,False
audio_mert_energy,track_016,Another Day of Sun,Vital & Joyful,Jazz,4,track_103,Permission to Dance,Vital & Joyful,Pop,True,False
audio_mert_energy,track_016,Another Day of Sun,Vital & Joyful,Jazz,5,track_109,Revolve,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_energy,track_017,Are You Bored Yet (feat. Clairo),Tender & Intimacy,Rock,1,track_031,Champion,Vital & Joyful,Hip-Hop,False,False
audio_mert_energy,track_017,Are You Bored Yet (feat. Clairo),Tender & Intimacy,Rock,2,track_022,Believer,"Tension, Threat & Aggression",Rock,False,True
audio_mert_energy,track_017,Are You Bored Yet (feat. Clairo),Tender & Intimacy,Rock,3,track_097,NYMPHOLOGY,"Tension, Threat & Aggression",Rock,False,True
audio_mert_energy,track_017,Are You Bored Yet (feat. Clairo),Tender & Intimacy,Rock,4,track_126,Sugar,Vital & Joyful,Pop,False,False
audio_mert_energy,track_017,Are You Bored Yet (feat. Clairo),Tender & Intimacy,Rock,5,track_109,Revolve,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_energy,track_018,Au Pays du Cocaine,"Sadness, Loss & Lament",Folk,1,track_109,Revolve,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_energy,track_018,Au Pays du Cocaine,"Sadness, Loss & Lament",Folk,2,track_095,Not a Catastrophe,"Sadness, Loss & Lament",Folk,True,True
audio_mert_energy,track_018,Au Pays du Cocaine,"Sadness, Loss & Lament",Folk,3,track_047,drunk,"Sadness, Loss & Lament",R&B,True,False
audio_mert_energy,track_018,Au Pays du Cocaine,"Sadness, Loss & Lament",Folk,4,track_017,Are You Bored Yet (feat. Clairo),Tender & Intimacy,Rock,False,False
audio_mert_energy,track_018,Au Pays du Cocaine,"Sadness, Loss & Lament",Folk,5,track_062,How Do I Say Goodbye,"Sadness, Loss & Lament",Folk,True,True
audio_mert_energy,track_019,Bad Guy,"Tension, Threat & Aggression",Pop,1,track_033,CHIHIRO,"Dreaminess, Curiosity & Ambiguity",Pop,False,True
audio_mert_energy,track_019,Bad Guy,"Tension, Threat & Aggression",Pop,2,track_150,Zen,"Awe, Beauty & Transcendence",Pop,False,True
audio_mert_energy,track_019,Bad Guy,"Tension, Threat & Aggression",Pop,3,track_103,Permission to Dance,Vital & Joyful,Pop,False,True
audio_mert_energy,track_019,Bad Guy,"Tension, Threat & Aggression",Pop,4,track_094,Never Ending Song,"Tension, Threat & Aggression",Pop,True,True
audio_mert_energy,track_019,Bad Guy,"Tension, Threat & Aggression",Pop,5,track_054,Happy,Vital & Joyful,Pop,False,True
audio_mert_energy,track_020,Because You Loved Me,Tender & Intimacy,Pop,1,track_042,Defying Gravify ,Vital & Joyful,Pop,False,True
audio_mert_energy,track_020,Because You Loved Me,Tender & Intimacy,Pop,2,track_006,A Pearl,"Tension, Threat & Aggression",Rock,False,False
audio_mert_energy,track_020,Because You Loved Me,Tender & Intimacy,Pop,3,track_062,How Do I Say Goodbye,"Sadness, Loss & Lament",Folk,False,False
audio_mert_energy,track_020,Because You Loved Me,Tender & Intimacy,Pop,4,track_134,TIT FOR TAT,"Tension, Threat & Aggression",Pop,False,True
audio_mert_energy,track_020,Because You Loved Me,Tender & Intimacy,Pop,5,track_011,All By Myself,"Sadness, Loss & Lament",Pop,False,True
audio_mert_energy,track_021,Before I Sleep,"Tension, Threat & Aggression",Folk,1,track_023,Best Part,Tender & Intimacy,R&B,False,False
audio_mert_energy,track_021,Before I Sleep,"Tension, Threat & Aggression",Folk,2,track_058,Heartbeats,"Sadness, Loss & Lament",Folk,False,True
audio_mert_energy,track_021,Before I Sleep,"Tension, Threat & Aggression",Folk,3,track_060,Home,Tender & Intimacy,Pop,False,False
audio_mert_energy,track_021,Before I Sleep,"Tension, Threat & Aggression",Folk,4,track_133,This Time,Tender & Intimacy,R&B,False,False
audio_mert_energy,track_021,Before I Sleep,"Tension, Threat & Aggression",Folk,5,track_056,Harvest Moon,Tender & Intimacy,Folk,False,True
audio_mert_energy,track_022,Believer,"Tension, Threat & Aggression",Rock,1,track_031,Champion,Vital & Joyful,Hip-Hop,False,False
audio_mert_energy,track_022,Believer,"Tension, Threat & Aggression",Rock,2,track_017,Are You Bored Yet (feat. Clairo),Tender & Intimacy,Rock,False,True
audio_mert_energy,track_022,Believer,"Tension, Threat & Aggression",Rock,3,track_109,Revolve,"Awe, Beauty & Transcendence",Pop,False,False
audio_mert_energy,track_022,Believer,"Tension, Threat & Aggression",Rock,4,track_126,Sugar,Vital & Joyful,Pop,False,False
audio_mert_energy,track_022,Believer,"Tension, Threat & Aggression",Rock,5,track_004,360,Vital & Joyful,Pop,False,False
audio_mert_energy,track_023,Best Part,Tender & Intimacy,R&B,1,track_114,Scarborough Fair,"Dreaminess, Curiosity & Ambiguity",Folk,False,False
audio_mert_energy,track_023,Best Part,Tender & Intimacy,R&B,2,track_133,This Time,Tender & Intimacy,R&B,True,True
audio_mert_energy,track_023,Best Part,Tender & Intimacy,R&B,3,track_073,In Case You Don't Live Forever,Tender & Intimacy,Folk,True,False
audio_mert_energy,track_023,Best Part,Tender & Intimacy,R&B,4,track_038,comethru,Tender & Intimacy,Pop,True,False
audio_mert_energy,track_023,Best Part,Tender & Intimacy,R&B,5,track_138,Valder Fields,"Awe, Beauty & Transcendence",Folk,False,False
audio_mert_energy,track_024,Better Things,Vital & Joyful,Pop,1,track_004,360,Vital & Joyful,Pop,True,True
audio_mert_energy,track_024,Better Things,Vital & Joyful,Pop,2,track_106,Raindance,Tender & Intimacy,Hip-Hop,False,False
audio_mert_energy,track_024,Better Things,Vital & Joyful,Pop,3,track_003,1999,Vital & Joyful,Pop,True,True
audio_mert_energy,track_024,Better Things,Vital & Joyful,Pop,4,track_099,On Top Of The World,Vital & Joyful,Pop,True,True
audio_mert_energy,track_024,Better Things,Vital & Joyful,Pop,5,track_097,NYMPHOLOGY,"Tension, Threat & Aggression",Rock,False,False
audio_mert_energy,track_025,bittersweet,"Sadness, Loss & Lament",Pop,1,track_143,Water,Tender & Intimacy,R&B,False,False
audio_mert_energy,track_025,bittersweet,"Sadness, Loss & Lament",Pop,2,track_090,Money Diamonds Roses,"Dreaminess, Curiosity & Ambiguity",R&B,False,False
audio_mert_energy,track_025,bittersweet,"Sadness, Loss & Lament",Pop,3,track_101,Oscar Winning Tears,"Awe, Beauty & Transcendence",Jazz,False,False
audio_mert_energy,track_025,bittersweet,"Sadness, Loss & Lament",Pop,4,track_003,1999,Vital & Joyful,Pop,False,True
audio_mert_energy,track_025,bittersweet,"Sadness, Loss & Lament",Pop,5,track_089,Midnight Love,"Sadness, Loss & Lament",Rock,True,False
audio_mert_energy,track_026,Bloody Samaritan (Remix),Vital & Joyful,Pop,1,track_061,Hot Body,Tender & Intimacy,Pop,False,True
audio_mert_energy,track_026,Bloody Samaritan (Remix),Vital & Joyful,Pop,2,track_101,Oscar Winning Tears,"Awe, Beauty & Transcendence",Jazz,False,False
audio_mert_energy,track_026,Bloody Samaritan (Remix),Vital & Joyful,Pop,3,track_143,Water,Tender & Intimacy,R&B,False,False
audio_mert_energy,track_026,Bloody Samaritan (Remix),Vital & Joyful,Pop,4,track_031,Champion,Vital & Joyful,Hip-Hop,True,False
audio_mert_energy,track_026,Bloody Samaritan (Remix),Vital & Joyful,Pop,5,track_106,Raindance,Tender & Intimacy,Hip-Hop,False,False
audio_mert_energy,track_027,Bloom,"Dreaminess, Curiosity & Ambiguity",Rock,1,track_035,Christmas List,Tender & Intimacy,Pop,False,False
audio_mert_energy,track_027,Bloom,"Dreaminess, Curiosity & Ambiguity",Rock,2,track_133,This Time,Tender & Intimacy,R&B,False,False
audio_mert_energy,track_027,Bloom,"Dreaminess, Curiosity & Ambiguity",Rock,3,track_131,The Way Things Go,"Sadness, Loss & Lament",Rock,False,True
audio_mert_energy,track_027,Bloom,"Dreaminess, Curiosity & Ambiguity",Rock,4,track_073,In Case You Don't Live Forever,Tender & Intimacy,Folk,False,False
audio_mert_energy,track_027,Bloom,"Dreaminess, Curiosity & Ambiguity",Rock,5,track_128,Tears and Rain,"Sadness, Loss & Lament",Folk,False,False
audio_mert_energy,track_028,Breathe,"Awe, Beauty & Transcendence",Electronic,1,track_126,Sugar,Vital & Joyful,Pop,False,False
audio_mert_energy,track_028,Breathe,"Awe, Beauty & Transcendence",Electronic,2,track_078,Juna,Tender & Intimacy,Pop,False,False
audio_mert_energy,track_028,Breathe,"Awe, Beauty & Transcendence",Electronic,3,track_015,Animals,"Tension, Threat & Aggression",Rock,False,False
audio_mert_energy,track_028,Breathe,"Awe, Beauty & Transcendence",Electronic,4,track_033,CHIHIRO,"Dreaminess, Curiosity & Ambiguity",Pop,False,False
